src_ip,dst_ip,src_mac,dst_mac,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,42380,80,6,2025-10-20 00:44:35,4839.181900024414,30270612.4767207,4959.515987584372,2066.4649948268216,2893.0509927575504,10,14,753,145732,151.0,66.0,75.3,25.345808331951066,30474.0,66.0,10409.42857142857,8314.843712252425,30474,66,6103.541666666667,8141.6763014912285,66286892.99826389,0,280,20,1,210.39921304453975,1778.1257629394531,0.0,497.99069489419645,4832.983016967773,1821.9947814941406,20.9808349609375,536.9981129964193,712.4609475253992,4811.04850769043,1806.9744110107422,0.0,370.08065443772534,635.9479559840108,0,0,0,0,1,0,0,0,0,0,0,1.4,6103.541666666667,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144800.0,12.0,0.0,49586480.99281515,75.3,10409.42857142857,0,10,14,753,145732
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,0,0,1,2025-10-20 00:43:58,47860790.01426697,316.1251620687801,1.232741874557702,0.4178786015449837,0.8148632730127182,20,39,1960,13170,98.0,98.0,98.0,0.0,590.0,98.0,337.6923076923077,245.91911885364155,590,98,256.4406779661017,229.8898978314708,52849.36512496408,0,312,8,20,825186.0347287408,4421617.9847717285,21.93450927734375,1251305.5556057743,47860756.158828735,7400325.059890747,999584.9132537842,2518987.166254144,1709716.1299827006,47860617.87605286,4421648.025512695,38180.82809448242,1259489.944106654,1357540.825464928,0,0,0,0,0,0,0,0,0,0,0,1.95,256.4406779661017,0,0,4421587.944030762,172.13821411132812,1865035.967393355,1402261.953776018,4421566.963195801,38146.7342376709,1624733.633465237,1366758.0132100107,0.0,0.0,3008.0,6.0,0.0,2406.070341390883,98.0,337.6923076923077,0,20,39,1960,13170
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,0,0,1,2025-10-20 00:43:58,47860756.158828735,314.07777909140054,1.211848801709768,0.4178788971412993,0.7939699045684687,20,38,1960,13072,98.0,98.0,98.0,0.0,590.0,98.0,337.6923076923077,245.91911885364155,590,98,256.4406779661017,229.8898978314708,52849.36512496408,0,312,8,20,839662.3887513813,4421617.9847717285,21.93450927734375,1257410.1977516073,47860756.158828735,7400325.059890747,999584.9132537842,2518987.166254144,1709716.1299827006,45023222.92327881,4421648.025512695,38180.82809448242,1216843.8627913191,1350413.0883995178,0,0,0,0,0,0,0,0,0,0,0,1.95,256.4406779661017,0,0,4421587.944030762,172.13821411132812,1865035.967393355,1402261.953776018,4421566.963195801,38146.7342376709,1624733.633465237,1366758.0132100107,0.0,0.0,3008.0,6.0,0.0,2406.070341390883,98.0,337.6923076923077,0,20,38,1960,13072
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,41531,5001,17,2025-10-20 00:44:34,2111819.9825286865,10023.581638172353,6.629352935299175,6.629352935299175,0.0,14,0,21168,0,1512.0,1512.0,1512.0,0.0,0.0,0.0,0.0,0.0,1512,1512,1512.0,0.0,0.0,0,0,8,14,162447.69096374512,341487.16926574707,27.894973754882812,98535.78459114318,2111819.9825286865,341487.16926574707,27.894973754882812,162447.69096374512,98535.78459114318,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1512.0,0,0,236067.0566558838,107576.13182067871,192402.76018778482,59990.180400765574,341459.2742919922,7416.009902954102,153115.90830485025,105037.3292989796,20580.0,14.0,0.0,0.0,9745.148814889786,0.0,1512.0,0.0,0,14,0,21168,0
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,42164,80,6,2025-10-20 00:44:36,3678.0834197998047,279493.3889933234,2718.80728592727,1631.2843715563622,1087.5229143709082,6,4,492,536,154.0,66.0,82.0,32.331615074619044,330.0,66.0,134.0,113.20777358467925,330,66,102.8,80.01599840031992,6402.5599999999995,0,80,20,1,408.67593553331164,3224.1344451904297,9.059906005859375,996.3956965853881,3678.0834197998047,3224.1344451904297,26.941299438476562,735.6166839599609,1246.8536802676363,3623.0087280273438,3260.1356506347656,108.00361633300781,1207.6695760091145,1452.5506611253952,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,102.8,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,134.0,0,6,4,492,536
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,42392,80,6,2025-10-20 00:44:36,10132.789611816406,101452.81204705882,986.8950588235294,592.1370352941176,394.7580235294118,6,4,492,536,154.0,66.0,82.0,32.331615074619044,330.0,66.0,134.0,113.20777358467925,330,66,102.8,80.01599840031992,6402.5599999999995,0,80,20,1,1125.8655124240452,8022.069931030273,10.967254638671875,2476.505442099365,10132.789611816406,8022.069931030273,37.90855407714844,2026.5579223632812,3046.7026609879204,10092.973709106445,8054.971694946289,101.0894775390625,3364.3245697021484,3400.410702276532,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,102.8,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,134.0,0,6,4,492,536
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,38722,80,6,2025-10-20 00:44:36,4277.944564819336,241471.10472050382,2337.5711976815473,1402.5427186089282,935.0284790726189,6,4,489,544,151.0,66.0,81.5,31.218317272609895,338.0,66.0,136.0,116.67047612828192,338,66,103.3,82.11217936457416,6742.409999999999,0,80,20,1,475.3271738688151,1821.9947814941406,11.920928955078125,705.8928822458598,4277.944564819336,1821.9947814941406,36.95487976074219,855.5889129638672,808.5254510355395,4239.082336425781,2283.0963134765625,103.95050048828125,1413.0274454752605,942.2367668868534,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,103.3,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,136.0,0,6,4,489,544
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,42174,80,6,2025-10-20 00:44:36,9114.980697631836,126714.4756872695,1097.095027595407,658.2570165572441,438.83801103816273,6,4,583,572,245.0,66.0,97.16666666666667,66.17758096381449,366.0,66.0,143.0,128.79052760199409,366,66,115.5,98.82636287954747,9766.65,0,80,20,1,1012.775633070204,8707.046508789062,10.013580322265625,2720.6359981723213,9114.980697631836,8707.046508789062,28.133392333984375,1822.9961395263672,3442.7435655049812,9075.164794921875,8742.094039916992,87.97645568847656,3025.054931640625,4043.065967667578,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,115.5,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.16666666666667,143.0,0,6,4,583,572
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,42402,80,6,2025-10-20 00:44:36,1407.8617095947266,83290140.78645216,14205.940728196443,4972.079254868755,9233.861473327688,7,13,555,116706,151.0,66.0,79.28571428571429,29.407065651031584,20338.0,66.0,8977.384615384615,5951.646359666587,20338,66,5863.05,6406.031638034579,41037241.3475,0,260,20,1,74.09798471551193,750.0648498535156,0.95367431640625,167.0488293179801,1405.0006866455078,750.0648498535156,41.961669921875,234.16678110758463,237.18975878145912,1379.9667358398438,777.0061492919922,0.95367431640625,114.99722798665364,208.1168266746228,0,0,0,0,1,0,0,0,0,0,0,1.8571428571428572,5863.05,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115840.0,11.0,0.0,221554115.53123575,79.28571428571429,8977.384615384615,0,7,13,555,116706
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,42188,80,6,2025-10-20 00:44:37,6388.90266418457,168260.50677314625,1565.2140164943837,939.1284098966303,626.0856065977534,6,4,486,589,148.0,66.0,81.0,30.105370506494907,383.0,66.0,147.25,136.14950422238047,383,66,107.5,94.93076424426383,9011.85,0,80,20,1,709.8780737982856,5801.916122436523,12.874603271484375,1801.2915685302978,6388.90266418457,5801.916122436523,37.90855407714844,1277.780532836914,2264.6776132635932,6340.02685546875,5851.984024047852,155.92575073242188,2113.34228515625,2644.597308353357,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,107.5,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,147.25,0,6,4,486,589
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,42408,80,6,2025-10-20 00:44:37,21471.023559570312,48670.24606911255,465.7439815226082,279.4463889135649,186.29759260904325,6,4,476,569,138.0,66.0,79.33333333333333,26.398653164297777,363.0,66.0,142.25,127.49191150814235,363,66,104.5,88.71217503815359,7869.85,0,80,20,1,2385.669284396701,19373.178482055664,22.88818359375,6017.66630128216,21471.023559570312,19373.178482055664,73.90975952148438,4294.2047119140625,7561.023831972477,21391.868591308594,19445.89614868164,296.1158752441406,7130.622863769531,8725.732845132663,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,104.5,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.33333333333333,142.25,0,6,4,476,569
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,38730,80,6,2025-10-20 00:44:37,14801.025390625,70603.21649484536,675.6288659793814,405.37731958762885,270.2515463917526,6,4,476,569,138.0,66.0,79.33333333333333,26.398653164297777,363.0,66.0,142.25,127.49191150814235,363,66,104.5,88.71217503815359,7869.85,0,80,20,1,1644.558376736111,13698.101043701172,12.874603271484375,4265.3357058171805,14801.025390625,13698.101043701172,42.91534423828125,2960.205078125,5375.783817616962,14744.043350219727,13777.971267700195,148.0579376220703,4914.681116739909,6273.257769027664,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,104.5,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.33333333333333,142.25,0,6,4,476,569
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,42194,80,6,2025-10-20 00:44:37,8476.018905639648,136266.80318415797,1179.7991617676014,707.8794970605609,471.91966470704057,6,4,583,572,245.0,66.0,97.16666666666667,66.17758096381449,366.0,66.0,143.0,128.79052760199409,366,66,115.5,98.82636287954747,9766.65,0,80,20,1,941.7798784044054,5148.172378540039,15.020370483398438,1732.7961676934367,8476.018905639648,5264.043807983398,46.01478576660156,1695.2037811279297,2089.829352617318,8419.036865234375,5375.146865844727,94.89059448242188,2806.3456217447915,2158.0143881514714,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,115.5,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.16666666666667,143.0,0,6,4,583,572
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,42420,80,6,2025-10-20 00:44:38,8412.12272644043,122798.96924864665,1188.7605929201031,713.256355752062,475.50423716804124,6,4,489,544,151.0,66.0,81.5,31.218317272609895,338.0,66.0,136.0,116.67047612828192,338,66,103.3,82.11217936457416,6742.409999999999,0,80,20,1,934.6803029378256,4590.9881591796875,13.113021850585938,1631.6092888071064,8412.12272644043,4590.9881591796875,41.00799560546875,1682.424545288086,1975.3029183812198,8367.061614990234,4627.227783203125,256.7768096923828,2789.020538330078,1850.4909994489835,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,103.3,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,136.0,0,6,4,489,544
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,38732,80,6,2025-10-20 00:44:38,5412.101745605469,193085.80088105728,1847.711013215859,1108.6266079295153,739.0844052863437,6,4,476,569,138.0,66.0,79.33333333333333,26.398653164297777,363.0,66.0,142.25,127.49191150814235,363,66,104.5,88.71217503815359,7869.85,0,80,20,1,601.3446384006077,3051.0425567626953,15.020370483398438,1042.574758176143,5412.101745605469,3199.1004943847656,45.06111145019531,1082.4203491210938,1271.9973020599275,5367.040634155273,3288.9842987060547,126.12342834472656,1789.0135447184246,1296.3613848758678,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,104.5,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.33333333333333,142.25,0,6,4,476,569
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,0,0,1,2025-10-20 00:43:54,43595892.906188965,306.54263760022263,1.0551452656098654,0.32113116779430684,0.7340140978155585,14,32,1372,11992,98.0,98.0,98.0,0.0,590.0,98.0,374.75,244.07055844570849,590,98,290.5217391304348,240.11679577731903,57656.07561436674,0,256,8,14,968797.6201375326,5381474.97177124,20.02716064453125,1509643.8985144468,42725318.908691406,5381505.012512207,1002693.1762695312,3286562.9929762622,1486350.501870402,43595872.87902832,5381509.065628052,39860.01014709473,1406318.4799686554,1641046.9701272936,0,0,0,0,0,0,0,0,0,0,0,2.2857142857142856,290.5217391304348,0,0,5381440.877914429,20.02716064453125,2270534.164765302,1764825.1138179111,5381444.931030273,7786.750793457031,1879504.4081551689,1762630.6135103751,0.0,0.0,2812.0,5.5,0.0,2809.2622729442933,98.0,374.75,0,14,32,1372,11992
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,49479,5001,17,2025-10-20 00:44:36,2165035.0093841553,9777.209102046458,6.466408136274112,6.466408136274112,0.0,14,0,21168,0,1512.0,1512.0,1512.0,0.0,0.0,0.0,0.0,0.0,1512,1512,1512.0,0.0,0.0,0,0,8,14,166541.15456801193,364395.8568572998,76.05552673339844,93153.14362346458,2165035.0093841553,364395.8568572998,76.05552673339844,166541.15456801193,93153.14362346458,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1512.0,0,0,120751.85775756836,3610.1341247558594,89086.47298812866,49415.222767767475,245738.74473571777,6588.220596313477,121287.15515136719,103585.5984865877,20580.0,14.0,0.0,0.0,9505.619960322945,0.0,1512.0,0.0,0,14,0,21168,0
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,42202,80,6,2025-10-20 00:44:38,29074.907302856445,5670319.023985436,997.4236443103265,447.1209440011808,550.3027003091456,13,16,952,163912,152.0,66.0,73.23076923076923,22.837734786478162,30474.0,66.0,10244.5,8643.573667760344,30474,66,5684.9655172413795,8173.566893188778,66807195.75743164,0,320,20,1,1038.3895465305873,15702.009201049805,0.95367431640625,3055.8994787163424,29074.907302856445,15716.075897216797,21.93450927734375,2422.9089419047036,4303.423942681049,29021.9783782959,15707.969665527344,0.95367431640625,1934.7985585530598,3970.7306691436756,0,0,0,0,1,0,0,0,0,0,0,1.2307692307692308,5684.9655172413795,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162848.0,13.0,0.0,7473510.490754317,73.23076923076923,10244.5,0,13,16,952,163912
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,38734,80,6,2025-10-20 00:44:38,5594.968795776367,184630.16286700472,1787.3200664763285,1072.392039885797,714.9280265905314,6,4,489,544,151.0,66.0,81.5,31.218317272609895,338.0,66.0,136.0,116.67047612828192,338,66,103.3,82.11217936457416,6742.409999999999,0,80,20,1,621.6631995307075,4214.048385620117,18.11981201171875,1292.1348875906126,5594.968795776367,4214.048385620117,54.12101745605469,1118.9937591552734,1584.5228209956922,5537.0330810546875,4261.016845703125,163.07830810546875,1845.6776936848958,1751.371983802527,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,103.3,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,136.0,0,6,4,489,544
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,42212,80,6,2025-10-20 00:44:39,162821.05445861816,2514594.9420445412,227.24333854135398,104.40910149197344,122.83423704938053,17,20,1213,408216,149.0,66.0,71.3529411764706,19.502461915390214,65226.0,66.0,20410.8,19808.499169800823,65226,66,11065.648648648648,17743.703471275447,314839012.8765523,0,400,20,1,4522.807068294949,63004.97055053711,0.95367431640625,12421.200548456278,162812.9482269287,63007.83157348633,26.226043701171875,10175.809264183044,17022.10694904486,162782.1922302246,63087.94021606445,0.95367431640625,8567.483801590768,16076.1991776614,0,0,0,0,1,0,0,0,0,0,0,1.1764705882352942,11065.648648648648,42340,85,63002.10952758789,5.0067901611328125,26320.219039916992,20758.185758390853,63002.10952758789,15702.962875366211,31456.804275512695,16313.12532295657,0.0,0.0,406888.0,18.0,0.0,2546980.5611675493,71.3529411764706,20410.8,0,17,20,1213,408216
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,0,0,1,2025-10-20 00:44:00,49179504.87136841,293.6995815183387,1.0573510273437836,0.3456724512470062,0.7116785760967774,17,35,1666,12778,98.0,98.0,98.0,0.0,590.0,98.0,357.6666666666667,245.62007699335618,590,98,274.37735849056605,235.94212805103044,55668.68778924885,0,288,8,17,964304.017085655,7511406.183242798,17.881393432617188,1735698.648172853,49179504.87136841,7511439.085006714,1001799.1065979004,3073719.0544605255,2122045.723651368,45058400.86936951,7511461.019515991,24317.97981262207,1325247.0843932207,1912612.7679301712,0,0,0,0,0,0,0,0,0,0,0,2.1176470588235294,274.37735849056605,0,0,7511351.3469696045,25.987625122070312,2068615.186214447,2198283.685723625,7511373.281478882,5058.765411376953,1684938.1393856471,2080574.8230611968,0.0,0.0,2822.6666666666665,5.666666666666667,0.0,2887.413048806671,98.0,357.6666666666667,0,17,35,1666,12778
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,0,0,1,2025-10-20 00:44:00,49179527.99797058,295.69214248254036,1.0776841941668711,0.34567228869503414,0.7320119054718369,17,36,1666,12876,98.0,98.0,98.0,0.0,590.0,98.0,357.6666666666667,245.62007699335618,590,98,274.37735849056605,235.94212805103044,55668.68778924885,0,288,8,17,945760.1538071266,7511406.183242798,17.881393432617188,1724021.9959079972,49179504.87136841,7511439.085006714,1001799.1065979004,3073719.0544605255,2122045.723651368,49179502.01034546,7511461.019515991,24317.97981262207,1405128.6288670131,1941784.4603591552,0,0,0,0,0,0,0,0,0,0,0,2.1176470588235294,274.37735849056605,0,0,7511351.3469696045,25.987625122070312,2068615.186214447,2198283.685723625,7511373.281478882,5058.765411376953,1684938.1393856471,2080574.8230611968,0.0,0.0,2822.6666666666665,5.666666666666667,0.0,2887.413048806671,98.0,357.6666666666667,0,17,36,1666,12876
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,38744,80,6,2025-10-20 00:44:39,7355.928421020508,18705864.45713545,2854.840177616439,951.6133925388131,1903.2267850776261,7,14,555,137044,151.0,66.0,79.28571428571429,29.407065651031584,20338.0,66.0,9788.857142857143,6689.327692645341,20338,66,6552.333333333333,7126.139510103652,50781864.31746032,0,280,20,1,367.7964210510254,3220.081329345703,0.95367431640625,857.68595817472,7349.0142822265625,3607.9883575439453,64.849853515625,1224.835713704427,1552.5374836937633,7313.966751098633,3268.003463745117,0.95367431640625,562.6128270075872,1024.5421307285426,0,0,0,0,1,0,0,0,0,0,0,2.0,6552.333333333333,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136112.0,12.0,0.0,34757692.910076104,79.28571428571429,9788.857142857143,0,7,14,555,137044
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,0,0,1,2025-10-20 00:43:58,51478554.010391235,295.8125046971238,1.1655339034559646,0.40793686620958763,0.7575970372463771,21,39,2058,13170,98.0,98.0,98.0,0.0,590.0,98.0,331.7,245.69230757188956,590,98,251.24590163934425,227.84353674682504,51912.67723730182,0,320,8,21,872517.8645829023,4421617.9847717285,21.93450927734375,1291961.5769852165,51478554.010391235,7400325.059890747,999584.9132537842,2573927.700519562,1683544.9404957665,47860617.87605286,4421648.025512695,38180.82809448242,1259489.944106654,1357540.825464928,0,0,0,0,0,0,0,0,0,0,0,1.9047619047619047,251.24590163934425,0,0,4421587.944030762,172.13821411132812,1907309.501067452,1385698.6473430688,4421566.963195801,38146.7342376709,1695912.0801516941,1392158.117589259,0.0,0.0,3008.0,6.0,0.0,2406.070341390883,98.0,331.7,0,21,39,2058,13170
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,0,0,1,2025-10-20 00:43:58,51478577.13699341,297.71607632462064,1.1849589361739434,0.4079366829451281,0.7770222532288155,21,40,2058,13268,98.0,98.0,98.0,0.0,590.0,98.0,331.7,245.69230757188956,590,98,251.24590163934425,227.84353674682504,51912.67723730182,0,320,8,21,857976.2856165568,4421617.9847717285,21.93450927734375,1286009.8359177734,51478554.010391235,7400325.059890747,999584.9132537842,2573927.700519562,1683544.9404957665,51478404.9987793,4421648.025512695,38180.82809448242,1319959.1025328024,1390902.7769625953,0,0,0,0,0,0,0,0,0,0,0,1.9047619047619047,251.24590163934425,0,0,4421587.944030762,172.13821411132812,1907309.501067452,1385698.6473430688,4421566.963195801,38146.7342376709,1695912.0801516941,1392158.117589259,0.0,0.0,3008.0,6.0,0.0,2406.070341390883,98.0,331.7,0,21,40,2058,13268
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,53730,80,6,2025-10-20 00:44:39,6313.085556030273,162836.38022583936,1584.0114807961027,950.4068884776616,633.6045923184411,6,4,492,536,154.0,66.0,82.0,32.331615074619044,330.0,66.0,134.0,113.20777358467925,330,66,102.8,80.01599840031992,6402.5599999999995,0,80,20,1,701.4539506700304,3643.035888671875,13.828277587890625,1178.873610116272,6313.085556030273,3643.035888671875,46.96846008300781,1262.6171112060547,1374.2328715428393,6265.878677368164,3676.891326904297,111.10305786132812,2088.626225789388,1481.5201375266433,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,102.8,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,134.0,0,6,4,492,536
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,53058,80,6,2025-10-20 00:44:39,4805.803298950195,24399875.04807263,4161.635163962891,1456.572307387012,2705.0628565758793,7,13,555,116706,151.0,66.0,79.28571428571429,29.407065651031584,20338.0,66.0,8977.384615384615,5951.646359666587,20338,66,5863.05,6406.031638034579,41037241.3475,0,260,20,1,252.9370157342208,3622.0550537109375,0.0,802.9681590406909,4779.815673828125,3622.0550537109375,27.894973754882812,796.6359456380209,1287.4560934946915,4769.802093505859,3662.8246307373047,0.0,397.48350779215497,994.7207896628047,0,0,0,0,1,0,0,0,0,0,0,1.8571428571428572,5863.05,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115840.0,11.0,0.0,188980231.56748345,79.28571428571429,8977.384615384615,0,7,13,555,116706
10.0.0.3,10.0.0.2,00:00:00:00:00:03,ba:b6:87:c7:52:16,40770,80,6,2025-10-20 00:44:40,14101.982116699219,72897.55379725434,709.1201731250422,425.47210387502537,283.64806925001693,6,4,492,536,154.0,66.0,82.0,32.331615074619044,330.0,66.0,134.0,113.20777358467925,330,66,102.8,80.01599840031992,6402.5599999999995,0,80,20,1,1566.8869018554688,8639.812469482422,13.113021850585938,2746.8944135705638,14101.982116699219,8639.812469482422,39.10064697265625,2820.3964233398438,3180.479712301773,14055.967330932617,8670.09162902832,1849.8897552490234,4685.322443644206,2900.5194002981316,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,102.8,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,134.0,0,6,4,492,536
10.0.0.1,10.0.0.2,00:00:00:00:00:01,ba:b6:87:c7:52:16,53736,80,6,2025-10-20 00:44:40,4362.821578979492,236773.3773430242,2292.0946499808733,1375.256789988524,916.8378599923493,6,4,489,544,151.0,66.0,81.5,31.218317272609895,338.0,66.0,136.0,116.67047612828192,338,66,103.3,82.11217936457416,6742.409999999999,0,80,20,1,484.7579532199436,3107.0709228515625,10.967254638671875,965.4111632933287,4362.821578979492,3107.0709228515625,34.809112548828125,872.5643157958984,1178.7932501835744,4317.998886108398,3142.118453979492,116.82510375976562,1439.3329620361328,1264.0037638977317,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,103.3,42340,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,136.0,0,6,4,489,544
10.0.0.4,10.0.0.2,00:00:00:00:00:04,ba:b6:87:c7:52:16,53062,80,6,2025-10-20 00:44:40,167371.9882965088,3219349.9371318603,268.86219407443497,119.49430847752664,149.3678855969083,20,25,1411,537418,149.0,66.0,70.55,18.08168963343858,65226.0,66.0,21496.72,19954.756592892834,65226,66,11973.977777777778,18291.292189926986,334571369.977284,0,500,20,1,3803.9088249206543,36287.06932067871,0.95367431640625,8915.750298840052,167371.9882965088,36294.93713378906,18.11981201171875,8809.052015605726,11835.47785488067,167319.05937194824,36307.09648132324,0.95367431640625,6971.627473831177,11142.287555930616,0,0,0,0,1,0,0,0,0,0,0,1.25,11973.977777777778,42340,85,36286.115646362305,22.88818359375,17509.132623672485,12312.595268247975,36286.115646362305,6178.140640258789,20176.410675048828,10402.432314473974,0.0,0.0,535760.0,22.0,0.0,3400332.462809767,70.55,21496.72,0,20,25,1411,537418
